date,store_id,store_name,region,store_type,sku,product_name,category,current_stock,total_forecast,average_daily_forecast,stockout_probability,stockout_risk,anomaly_status,anomaly_score,days_of_stock,supplier_lead_time_days,safety_stock,min_stock,max_stock,case_pack,inventory_status,recommended_order,recommended_cartons
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00014,HomePlus Snacks 1L,Food,927,24,3.43,0.0,LOW,ANOMALY,-0.0924,34.3,9,120,230,740,10,OVERSTOCK,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00014,HomePlus Snacks 1L,Food,131,30,4.29,0.9804,HIGH,ANOMALY,-0.0441,3.9,9,120,230,740,10,BELOW MINIMUM STOCK,20,2
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00014,HomePlus Snacks 1L,Food,1020,26,3.71,0.0,LOW,ANOMALY,-0.0973,36.6,9,120,230,740,10,OVERSTOCK,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00014,HomePlus Snacks 1L,Food,85,25,3.57,0.9994,HIGH,NORMAL,0.0745,3.3,9,120,230,740,10,BELOW MINIMUM STOCK,60,6
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00014,HomePlus Snacks 1L,Food,990,26,3.71,0.0,LOW,ANOMALY,-0.0973,36.5,9,120,230,740,10,OVERSTOCK,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00014,HomePlus Snacks 1L,Food,565,24,3.43,0.0,LOW,ANOMALY,-0.0205,22.6,9,120,230,740,10,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00014,HomePlus Snacks 1L,Food,441,24,3.43,0.0,LOW,NORMAL,0.144,17.5,9,120,230,740,10,HEALTHY,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU00014,HomePlus Snacks 1L,Food,896,30,4.29,0.0,LOW,ANOMALY,-0.1003,28.5,9,120,230,740,10,OVERSTOCK,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00014,HomePlus Snacks 1L,Food,515,28,4.0,0.0,LOW,NORMAL,0.0149,16.8,9,120,230,740,10,HEALTHY,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU00014,HomePlus Snacks 1L,Food,466,20,2.86,0.0,LOW,NORMAL,0.048,20.8,9,120,230,740,10,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00015,DailyBest Instant Meal 2KG,Food,80,16,2.29,0.996,HIGH,NORMAL,0.0344,4.9,4,72,144,450,6,BELOW MINIMUM STOCK,12,2
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00015,DailyBest Instant Meal 2KG,Food,262,20,2.86,0.0,LOW,NORMAL,0.0462,12.9,4,72,144,450,6,HEALTHY,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00015,DailyBest Instant Meal 2KG,Food,278,16,2.29,0.0,LOW,NORMAL,0.1074,16.2,4,72,144,450,6,HEALTHY,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00015,DailyBest Instant Meal 2KG,Food,293,14,2.0,0.0,LOW,NORMAL,0.0811,18.2,4,72,144,450,6,HEALTHY,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00015,DailyBest Instant Meal 2KG,Food,263,16,2.29,0.0,LOW,NORMAL,0.0602,15.3,4,72,144,450,6,HEALTHY,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00015,DailyBest Instant Meal 2KG,Food,279,14,2.0,0.0,LOW,NORMAL,0.0433,17.9,4,72,144,450,6,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00015,DailyBest Instant Meal 2KG,Food,560,14,2.0,0.0,LOW,ANOMALY,-0.0421,37.0,4,72,144,450,6,OVERSTOCK,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU00015,DailyBest Instant Meal 2KG,Food,308,18,2.57,0.0,LOW,NORMAL,0.1014,15.9,4,72,144,450,6,HEALTHY,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00015,DailyBest Instant Meal 2KG,Food,87,18,2.57,0.9987,HIGH,ANOMALY,-0.0056,4.7,4,72,144,450,6,BELOW MINIMUM STOCK,6,1
2026-08-31,SRN001,Serian,Serian,Small,SKU00015,DailyBest Instant Meal 2KG,Food,579,14,2.0,0.0,LOW,ANOMALY,-0.0534,42.7,4,72,144,450,6,OVERSTOCK,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00016,NatureField Cooking Oil 2KG,Food,476,20,2.86,0.0,LOW,ANOMALY,-0.0077,22.1,10,96,192,612,6,HEALTHY,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00016,NatureField Cooking Oil 2KG,Food,752,24,3.43,0.0,LOW,ANOMALY,-0.0855,28.1,10,96,192,612,6,OVERSTOCK,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00016,NatureField Cooking Oil 2KG,Food,413,20,2.86,0.0,LOW,NORMAL,0.0896,18.7,10,96,192,612,6,HEALTHY,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00016,NatureField Cooking Oil 2KG,Food,434,19,2.71,0.0,LOW,NORMAL,0.0106,21.2,10,96,192,612,6,HEALTHY,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00016,NatureField Cooking Oil 2KG,Food,394,20,2.86,0.0,LOW,NORMAL,0.0256,18.1,10,96,192,612,6,HEALTHY,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00016,NatureField Cooking Oil 2KG,Food,414,19,2.71,0.0,LOW,NORMAL,0.0568,20.8,10,96,192,612,6,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00016,NatureField Cooking Oil 2KG,Food,435,18,2.57,0.0,LOW,NORMAL,0.0208,22.2,10,96,192,612,6,HEALTHY,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU00016,NatureField Cooking Oil 2KG,Food,455,23,3.29,0.0,LOW,NORMAL,0.0224,18.5,10,96,192,612,6,HEALTHY,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00016,NatureField Cooking Oil 2KG,Food,373,23,3.29,0.0,LOW,NORMAL,0.0744,15.2,10,96,192,612,6,HEALTHY,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU00016,NatureField Cooking Oil 2KG,Food,456,16,2.29,0.0,LOW,NORMAL,0.0563,25.1,10,96,192,612,6,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00017,KitchenPro Canned Food 1KG,Food,858,23,3.29,0.0,LOW,ANOMALY,-0.09,34.7,10,112,220,704,4,OVERSTOCK,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00017,KitchenPro Canned Food 1KG,Food,492,29,4.14,0.0,LOW,NORMAL,0.1129,16.0,10,112,220,704,4,HEALTHY,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00017,KitchenPro Canned Food 1KG,Food,946,24,3.43,0.0,LOW,ANOMALY,-0.0931,37.2,10,112,220,704,4,OVERSTOCK,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00017,KitchenPro Canned Food 1KG,Food,139,23,3.29,0.9956,HIGH,NORMAL,0.001,5.7,10,112,220,704,4,BELOW MINIMUM STOCK,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00017,KitchenPro Canned Food 1KG,Food,117,24,3.43,0.9982,HIGH,ANOMALY,-0.0026,4.7,10,112,220,704,4,BELOW MINIMUM STOCK,20,5
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00017,KitchenPro Canned Food 1KG,Food,128,21,3.0,0.9959,HIGH,ANOMALY,-0.0065,5.4,10,112,220,704,4,BELOW MINIMUM STOCK,8,2
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00017,KitchenPro Canned Food 1KG,Food,542,21,3.0,0.0,LOW,ANOMALY,-0.0173,23.7,10,112,220,704,4,HEALTHY,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU00017,KitchenPro Canned Food 1KG,Food,422,27,3.86,0.0,LOW,NORMAL,0.0712,14.3,10,112,220,704,4,HEALTHY,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00017,KitchenPro Canned Food 1KG,Food,470,27,3.86,0.0,LOW,NORMAL,0.0267,16.8,10,112,220,704,4,HEALTHY,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU00017,KitchenPro Canned Food 1KG,Food,423,20,2.86,0.0,LOW,NORMAL,0.1534,20.6,10,112,220,704,4,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00018,GoldenHarvest Biscuits 500ML,Food,1033,27,3.86,0.0,LOW,ANOMALY,-0.0924,36.5,8,128,256,800,8,OVERSTOCK,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00018,GoldenHarvest Biscuits 500ML,Food,606,33,4.71,0.0,LOW,ANOMALY,-0.0549,17.0,8,128,256,800,8,HEALTHY,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00018,GoldenHarvest Biscuits 500ML,Food,930,27,3.86,0.0,LOW,ANOMALY,-0.0973,31.4,8,128,256,800,8,OVERSTOCK,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00018,GoldenHarvest Biscuits 500ML,Food,499,26,3.71,0.0,LOW,NORMAL,0.0747,18.3,8,128,256,800,8,HEALTHY,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00018,GoldenHarvest Biscuits 500ML,Food,608,27,3.86,0.0,LOW,ANOMALY,-0.0474,21.1,8,128,256,800,8,HEALTHY,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00018,GoldenHarvest Biscuits 500ML,Food,473,25,3.57,0.0,LOW,NORMAL,0.0093,17.8,8,128,256,800,8,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00018,GoldenHarvest Biscuits 500ML,Food,500,24,3.43,0.0,LOW,ANOMALY,-0.0332,19.4,8,128,256,800,8,HEALTHY,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU00018,GoldenHarvest Biscuits 500ML,Food,526,32,4.57,0.0,LOW,NORMAL,0.0559,15.9,8,128,256,800,8,HEALTHY,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00018,GoldenHarvest Biscuits 500ML,Food,580,30,4.29,0.0,LOW,NORMAL,0.0183,17.8,8,128,256,800,8,HEALTHY,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU00018,GoldenHarvest Biscuits 500ML,Food,527,23,3.29,0.0,LOW,ANOMALY,-0.0038,21.8,8,128,256,800,8,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00019,CarePlus Snacks 500ML,Food,981,22,3.14,0.0,LOW,ANOMALY,-0.0906,41.6,9,120,240,720,24,OVERSTOCK,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00019,CarePlus Snacks 500ML,Food,96,27,3.86,0.9993,HIGH,NORMAL,0.0244,3.3,9,120,240,720,24,BELOW MINIMUM STOCK,72,3
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00019,CarePlus Snacks 500ML,Food,108,23,3.29,0.9967,HIGH,NORMAL,0.0296,4.5,9,120,240,720,24,BELOW MINIMUM STOCK,48,2
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00019,CarePlus Snacks 500ML,Food,920,21,3.0,0.0,LOW,ANOMALY,-0.0959,40.2,9,120,240,720,24,OVERSTOCK,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00019,CarePlus Snacks 500ML,Food,96,22,3.14,0.9969,HIGH,NORMAL,0.1306,4.1,9,120,240,720,24,BELOW MINIMUM STOCK,48,2
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00019,CarePlus Snacks 500ML,Food,467,21,3.0,0.0,LOW,NORMAL,0.016,20.7,9,120,240,720,24,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00019,CarePlus Snacks 500ML,Food,492,20,2.86,0.0,LOW,NORMAL,0.0299,22.7,9,120,240,720,24,HEALTHY,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU00019,CarePlus Snacks 500ML,Food,132,25,3.57,0.9983,HIGH,NORMAL,0.063,4.7,9,120,240,720,24,BELOW MINIMUM STOCK,24,1
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00019,CarePlus Snacks 500ML,Food,830,25,3.57,0.0,LOW,ANOMALY,-0.0973,30.9,9,120,240,720,24,OVERSTOCK,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU00019,CarePlus Snacks 500ML,Food,516,19,2.71,0.0,LOW,ANOMALY,-0.0365,26.2,9,120,240,720,24,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00020,ValueMax Rice 500ML,Food,312,16,2.29,0.0,LOW,NORMAL,0.0476,18.5,10,84,168,516,12,HEALTHY,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00020,ValueMax Rice 500ML,Food,346,20,2.86,0.0,LOW,NORMAL,0.1268,16.1,10,84,168,516,12,HEALTHY,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00020,ValueMax Rice 500ML,Food,675,16,2.29,0.0,LOW,ANOMALY,-0.0839,37.2,10,84,168,516,12,OVERSTOCK,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00020,ValueMax Rice 500ML,Food,99,16,2.29,0.971,HIGH,NORMAL,0.0168,5.9,10,84,168,516,12,BELOW MINIMUM STOCK,12,1
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00020,ValueMax Rice 500ML,Food,347,16,2.29,0.0,LOW,NORMAL,0.1279,19.6,10,84,168,516,12,HEALTHY,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00020,ValueMax Rice 500ML,Food,365,15,2.14,0.0,LOW,NORMAL,0.1147,22.6,10,84,168,516,12,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00020,ValueMax Rice 500ML,Food,382,15,2.14,0.0,LOW,NORMAL,0.1176,24.5,10,84,168,516,12,HEALTHY,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU00020,ValueMax Rice 500ML,Food,399,19,2.71,0.0,LOW,NORMAL,0.0156,20.1,10,84,168,516,12,HEALTHY,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00020,ValueMax Rice 500ML,Food,330,19,2.71,0.0,LOW,NORMAL,0.0758,16.6,10,84,168,516,12,HEALTHY,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU00020,ValueMax Rice 500ML,Food,108,13,1.86,0.0041,LOW,NORMAL,0.0295,7.5,10,84,168,516,12,BELOW MINIMUM STOCK,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00021,SmartBuy Sauce 2KG,Food,806,20,2.86,0.0,LOW,ANOMALY,-0.1002,37.4,5,102,204,642,6,OVERSTOCK,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00021,SmartBuy Sauce 2KG,Food,468,25,3.57,0.0,LOW,NORMAL,0.0029,17.5,5,102,204,642,6,HEALTHY,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00021,SmartBuy Sauce 2KG,Food,127,21,3.0,0.9969,HIGH,NORMAL,0.0288,5.7,5,102,204,642,6,BELOW MINIMUM STOCK,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00021,SmartBuy Sauce 2KG,Food,752,19,2.71,0.0,LOW,ANOMALY,-0.0902,36.8,5,102,204,642,6,OVERSTOCK,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00021,SmartBuy Sauce 2KG,Food,861,21,3.0,0.0,LOW,ANOMALY,-0.0932,39.4,5,102,204,642,6,OVERSTOCK,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00021,SmartBuy Sauce 2KG,Food,491,19,2.71,0.0,LOW,ANOMALY,-0.0542,24.2,5,102,204,642,6,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00021,SmartBuy Sauce 2KG,Food,383,17,2.43,0.0,LOW,NORMAL,0.0575,19.3,5,102,204,642,6,HEALTHY,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU00021,SmartBuy Sauce 2KG,Food,779,24,3.43,0.0,LOW,ANOMALY,-0.0859,30.5,5,102,204,642,6,OVERSTOCK,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00021,SmartBuy Sauce 2KG,Food,448,23,3.29,0.0,LOW,NORMAL,0.0131,18.2,5,102,204,642,6,HEALTHY,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU00021,SmartBuy Sauce 2KG,Food,405,17,2.43,0.0,LOW,ANOMALY,-0.0203,22.5,5,102,204,642,6,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00022,SmartBuy Cereal 24PCS,Food,259,11,1.57,0.0,LOW,NORMAL,0.0596,23.9,9,60,110,360,10,HEALTHY,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00022,SmartBuy Cereal 24PCS,Food,39,12,1.71,0.9983,HIGH,ANOMALY,-0.0007,2.9,9,60,110,360,10,BELOW MINIMUM STOCK,40,4
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00022,SmartBuy Cereal 24PCS,Food,223,11,1.57,0.0,LOW,NORMAL,0.0855,18.6,9,60,110,360,10,HEALTHY,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00022,SmartBuy Cereal 24PCS,Food,235,10,1.43,0.0,LOW,NORMAL,0.1093,21.4,9,60,110,360,10,HEALTHY,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00022,SmartBuy Cereal 24PCS,Food,211,10,1.43,0.0,LOW,NORMAL,0.0498,18.0,9,60,110,360,10,HEALTHY,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00022,SmartBuy Cereal 24PCS,Food,433,10,1.43,0.0,LOW,ANOMALY,-0.0121,41.5,9,60,110,360,10,OVERSTOCK,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00022,SmartBuy Cereal 24PCS,Food,449,10,1.43,0.0,LOW,ANOMALY,-0.0149,44.3,9,60,110,360,10,OVERSTOCK,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU00022,SmartBuy Cereal 24PCS,Food,247,13,1.86,0.0,LOW,NORMAL,0.1027,18.8,9,60,110,360,10,HEALTHY,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00022,SmartBuy Cereal 24PCS,Food,67,11,1.57,0.9509,HIGH,NORMAL,0.0357,5.3,9,60,110,360,10,BELOW MINIMUM STOCK,10,1
2026-08-31,SRN001,Serian,Serian,Small,SKU00022,SmartBuy Cereal 24PCS,Food,248,8,1.14,0.0,LOW,NORMAL,0.1728,27.1,9,60,110,360,10,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00023,EverChoice Rice 500G,Food,187,6,0.86,0.0,LOW,NORMAL,0.1171,25.2,9,48,72,240,24,HEALTHY,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00023,EverChoice Rice 500G,Food,154,8,1.14,0.0,LOW,NORMAL,0.1639,17.1,9,48,72,240,24,HEALTHY,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00023,EverChoice Rice 500G,Food,306,7,1.0,0.0,LOW,NORMAL,0.0214,41.2,9,48,72,240,24,OVERSTOCK,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00023,EverChoice Rice 500G,Food,170,7,1.0,0.0,LOW,NORMAL,0.1397,25.3,9,48,72,240,24,HEALTHY,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00023,EverChoice Rice 500G,Food,155,7,1.0,0.0,LOW,NORMAL,0.1185,21.7,9,48,72,240,24,HEALTHY,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00023,EverChoice Rice 500G,Food,163,6,0.86,0.0,LOW,NORMAL,0.1368,25.4,9,48,72,240,24,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00023,EverChoice Rice 500G,Food,171,6,0.86,0.0,LOW,NORMAL,0.1002,24.9,9,48,72,240,24,HEALTHY,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU00023,EverChoice Rice 500G,Food,179,7,1.0,0.0,LOW,NORMAL,0.1355,21.2,9,48,72,240,24,HEALTHY,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00023,EverChoice Rice 500G,Food,146,8,1.14,0.0,LOW,NORMAL,0.1778,17.6,9,48,72,240,24,HEALTHY,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU00023,EverChoice Rice 500G,Food,179,6,0.86,0.0,LOW,NORMAL,0.1629,29.8,9,48,72,240,24,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00024,ValueMax Sauce 6PCS,Food,389,19,2.71,0.0,LOW,ANOMALY,-0.0155,20.0,2,96,192,612,6,HEALTHY,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00024,ValueMax Sauce 6PCS,Food,429,23,3.29,0.0,LOW,NORMAL,0.0493,17.9,2,96,192,612,6,HEALTHY,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00024,ValueMax Sauce 6PCS,Food,450,19,2.71,0.0,LOW,ANOMALY,-0.0402,22.2,2,96,192,612,6,HEALTHY,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00024,ValueMax Sauce 6PCS,Food,850,17,2.43,0.0,LOW,ANOMALY,-0.1031,44.4,2,96,192,612,6,OVERSTOCK,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00024,ValueMax Sauce 6PCS,Food,102,19,2.71,0.998,HIGH,NORMAL,0.0751,5.0,2,96,192,612,6,BELOW MINIMUM STOCK,18,3
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00024,ValueMax Sauce 6PCS,Food,451,17,2.43,0.0,LOW,NORMAL,0.0357,24.7,2,96,192,612,6,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00024,ValueMax Sauce 6PCS,Food,472,17,2.43,0.0,LOW,ANOMALY,-0.0694,26.4,2,96,192,612,6,HEALTHY,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU00024,ValueMax Sauce 6PCS,Food,721,21,3.0,0.0,LOW,ANOMALY,-0.0836,31.3,2,96,192,612,6,OVERSTOCK,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00024,ValueMax Sauce 6PCS,Food,93,21,3.0,0.9997,HIGH,ANOMALY,-0.0128,4.2,2,96,192,612,6,BELOW MINIMUM STOCK,24,4
2026-08-31,SRN001,Serian,Serian,Small,SKU00024,ValueMax Sauce 6PCS,Food,369,16,2.29,0.0,LOW,NORMAL,0.1098,23.1,2,96,192,612,6,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00025,SmartBuy Instant Meal 12PCS,Food,259,5,0.71,0.0,LOW,NORMAL,0.0135,41.2,8,30,60,200,10,OVERSTOCK,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00025,SmartBuy Instant Meal 12PCS,Food,37,6,0.86,0.8848,HIGH,NORMAL,0.1581,4.9,8,30,60,200,10,BELOW MINIMUM STOCK,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00025,SmartBuy Instant Meal 12PCS,Food,118,6,0.86,0.0,LOW,NORMAL,0.1493,19.2,8,30,60,200,10,HEALTHY,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00025,SmartBuy Instant Meal 12PCS,Food,25,6,0.86,0.8794,HIGH,NORMAL,0.0561,4.6,8,30,60,200,10,BELOW MINIMUM STOCK,20,2
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00025,SmartBuy Instant Meal 12PCS,Food,276,6,0.86,0.0,LOW,NORMAL,0.0171,48.3,8,30,60,200,10,OVERSTOCK,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00025,SmartBuy Instant Meal 12PCS,Food,118,6,0.86,0.0,LOW,NORMAL,0.1538,23.6,8,30,60,200,10,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00025,SmartBuy Instant Meal 12PCS,Food,125,5,0.71,0.0,LOW,NORMAL,0.1424,23.0,8,30,60,200,10,HEALTHY,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU00025,SmartBuy Instant Meal 12PCS,Food,131,6,0.86,0.0,LOW,NORMAL,0.1528,20.4,8,30,60,200,10,HEALTHY,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00025,SmartBuy Instant Meal 12PCS,Food,145,6,0.86,0.0,LOW,NORMAL,0.2131,21.6,8,30,60,200,10,HEALTHY,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU00025,SmartBuy Instant Meal 12PCS,Food,132,4,0.57,0.0,LOW,NORMAL,0.0306,25.7,8,30,60,200,10,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00026,GoodDay Noodles 6PCS,Food,443,10,1.43,0.0,LOW,ANOMALY,-0.018,44.9,9,54,102,324,6,OVERSTOCK,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00026,GoodDay Noodles 6PCS,Food,388,12,1.71,0.0,LOW,NORMAL,0.0086,32.0,9,54,102,324,6,OVERSTOCK,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00026,GoodDay Noodles 6PCS,Food,210,9,1.29,0.0,LOW,NORMAL,0.1428,21.3,9,54,102,324,6,HEALTHY,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00026,GoodDay Noodles 6PCS,Food,415,9,1.29,0.0,LOW,ANOMALY,-0.009,42.1,9,54,102,324,6,OVERSTOCK,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00026,GoodDay Noodles 6PCS,Food,200,9,1.29,0.0,LOW,NORMAL,0.1249,20.3,9,54,102,324,6,HEALTHY,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00026,GoodDay Noodles 6PCS,Food,211,8,1.14,0.0,LOW,NORMAL,0.1273,22.4,9,54,102,324,6,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00026,GoodDay Noodles 6PCS,Food,222,8,1.14,0.0,LOW,NORMAL,0.1051,24.3,9,54,102,324,6,HEALTHY,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU00026,GoodDay Noodles 6PCS,Food,232,11,1.57,0.0,LOW,NORMAL,0.1404,19.6,9,54,102,324,6,HEALTHY,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00026,GoodDay Noodles 6PCS,Food,375,12,1.71,0.0,LOW,NORMAL,0.0128,33.7,9,54,102,324,6,OVERSTOCK,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU00026,GoodDay Noodles 6PCS,Food,233,8,1.14,0.0,LOW,NORMAL,0.0809,28.1,9,54,102,324,6,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00027,HomePlus Noodles 500ML,Food,505,25,3.57,0.0,LOW,NORMAL,0.0017,19.5,7,136,264,832,8,HEALTHY,0,0
